"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,   "pstatic_in"   ,     "pdyn_in"    ,   "pstatic_out"  ,    "pdyn_out"    ,   "pstatic_in1"  ,    "pdyn_in1"    ,   "pstatic_in2"  ,    "pdyn_in2"    ,   "pstatic_in3"  ,    "pdyn_in3"    ,   "pstatic_in4"  ,    "pdyn_in4"    ,    "pdyn_out1"   ,    "pdyn_out2"   ,    "pdyn_out3"   ,      "phigh"     ,      "plow"      ,     "in_den1"    ,     "in_den2"    ,     "in_den3"    ,     "in_den4"    ,    "out_den1"    ,    "out_den2"    ,    "out_den3"    ,    "mflow_in"    ,    "mflow_out"   ,      "pdrop"     
         421,      -6.804137556,      -6.492468813,      -6.465326578,        3.33032269,       1.431496011,    -0.05209588669,       3.993184044,       3.309023089,       1.463288989,       3.676260294,       1.419568782,       3.145770951,       1.423890004,       3.198211048,       1.417997312,       3.108518489,       4.288975123,       4.161940905,       4.761818701,       3.941088157,      0.0557936189,     0.05311654638,     0.05472986409,     0.05363749444,    -0.04518873374,    -0.08572576632,    -0.08663351048,      0.2172775238,     -0.2175480105,      0.8207305434
         422,      -6.828671712,      -6.490548382,      -6.480206237,       3.330313414,       1.431552492,    -0.05183886245,        3.99278397,       3.308213872,       1.463400023,       3.675501117,       1.419707729,       3.148324883,       1.423765004,       3.197141805,       1.418100036,       3.109089478,       4.289042696,        4.16064113,       4.761865907,       3.940945107,     0.05579570744,      0.0531191611,     0.05472746986,     0.05363943393,    -0.04519406533,    -0.08572886995,    -0.08662019939,      0.2172817723,     -0.2175431347,      0.8209207994
         423,      -6.869209763,       -6.50262284,      -6.509402284,       3.330142611,       1.431595195,    -0.05196593431,       3.992673597,       3.307071667,       1.463484791,       3.674296703,       1.419830859,       3.151330312,       1.423642292,       3.195746538,       1.418187698,       3.110057964,       4.289622103,       4.159357602,       4.761737807,       3.940707662,     0.05579734399,     0.05312146331,     0.05472510623,      0.0536410715,    -0.04520128027,    -0.08573635738,    -0.08660742966,       0.217284985,     -0.2175450673,      0.8210301445
         424,      -6.867512573,      -6.510145599,      -6.532952072,       3.329797674,       1.431643049,    -0.05208449357,       3.992667459,       3.305630281,       1.463576001,       3.672644651,       1.419951611,       3.154706914,       1.423538524,       3.194023643,       1.418272501,       3.110869185,       4.290394293,       4.158209109,       4.761440723,       3.940582966,     0.05579908679,     0.05312373232,     0.05472311599,     0.05364266377,    -0.04520734441,    -0.08574467044,    -0.08659614686,      0.2172885989,     -0.2175481617,      0.8208577574
         425,      -6.793889287,      -6.516820046,      -6.530591587,       3.329333953,       1.431674602,     -0.0516334059,       3.992453415,       3.303938908,       1.463635094,       3.670629886,       1.420053746,       3.158456521,       1.423439042,       3.192060226,        1.41833892,       3.111514652,       4.290460435,       4.157323552,       4.761008555,       3.940820009,     0.05580023484,     0.05312563594,     0.05472119444,     0.05364389147,    -0.04521220654,    -0.08574788295,    -0.08658762893,      0.2172909567,     -0.2175477184,      0.8201885456
         426,      -6.753311183,      -6.519283673,      -6.525588151,       3.328721296,       1.431716868,    -0.05103511149,       3.992262429,       3.302031336,       1.463710972,       3.668233599,       1.420155592,       3.162463669,        1.42336561,       3.189835768,       1.418404898,       3.111891045,       4.290416468,       4.156722494,       4.760438164,       3.941227318,     0.05580164988,     0.05312755452,     0.05471979064,     0.05364512811,    -0.04521526692,    -0.08575083548,    -0.08658192592,      0.2172941231,     -0.2175480283,      0.8192108468
         427,      -6.778829462,      -6.530423313,      -6.555663686,       3.328003992,       1.431744299,    -0.05094748626,       3.992440255,       3.299928821,       1.463758823,       3.665542888,       1.420237444,       3.166718196,       1.423299172,       3.187431599,       1.418452742,       3.112643247,       4.290847848,       4.156381812,       4.759748291,       3.941492768,     0.05580256269,     0.05312908373,     0.05471850909,     0.05364600702,    -0.04522005073,    -0.08575713279,    -0.08657893617,      0.2172961625,     -0.2175561197,      0.8182555228
         428,      -6.822105977,      -6.545859428,      -6.558902224,        3.32717029,       1.431776577,    -0.05138217873,       3.992957863,       3.297668588,       1.463813031,       3.662566747,       1.420313575,         3.1711231,       1.423255739,       3.184851527,       1.418495771,       3.113213217,       4.292071139,       4.156167161,       4.758946867,       3.941575684,     0.05580357064,     0.05313051849,     0.05471768009,     0.05364680586,    -0.04522351565,    -0.08576991187,    -0.08657733688,      0.2172985751,     -0.2175707644,      0.8173711833
         429,      -6.831023885,      -6.556750278,      -6.574220517,       3.326271262,       1.431793215,    -0.05145325268,       3.993388652,       3.295292746,       1.463836824,       3.659395375,       1.420368891,       3.175665947,       1.423220168,        3.18218173,       1.418519856,       3.113583507,       4.292926631,       4.156195775,       4.758064477,         3.9419354,     0.05580402265,     0.05313154849,     0.05471699004,     0.05364723218,     -0.0452255614,     -0.0857791679,    -0.08657829423,      0.2172997934,     -0.2175830235,      0.8161290776
         430,      -6.767860216,      -6.573543585,      -6.559744864,       3.325294487,       1.431815364,    -0.05111721111,       3.993681633,        3.29284442,       1.463868004,       3.656036646,       1.420418489,        3.18024359,        1.42320886,       3.179424495,       1.418539473,       3.113663643,       4.293406047,       4.156390486,       4.757109851,       3.942564422,     0.05580457777,     0.05313248554,      0.0547167783,      0.0536475868,    -0.04522570051,    -0.08578526492,    -0.08658097911,      0.2173014284,     -0.2175919445,      0.8145454292
         431,      -6.738825458,      -6.573360819,       -6.53609068,       3.324601417,       1.431768604,    -0.05079269264,       3.993748239,       3.291120946,       1.463746951,       3.653667493,       1.420262469,       3.183452258,       1.423432895,       3.177504384,       1.418402821,       3.114018461,       4.293161418,       4.156625418,       4.756370021,       3.942955546,     0.05580219913,     0.05312955863,     0.05472108263,      0.0536449751,    -0.04522731745,     -0.0857853772,    -0.08658392472,      0.2172978155,     -0.2175966194,      0.8134144749
         432,      -6.830466278,      -6.636871306,      -6.606031722,       3.324149898,       1.431722976,     -0.0511119385,       3.993982349,       3.290040967,       1.463628983,        3.65215638,        1.42009516,       3.185443894,       1.423671447,       3.176286056,       1.418263808,       3.114224146,       4.293453931,       4.156808717,       4.755872875,        3.94287041,     0.05579987076,     0.05312643525,     0.05472567084,     0.05364233653,     -0.0452281873,    -0.08578899818,    -0.08658610929,      0.2172943134,     -0.2176032948,      0.8130024648
         433,      -6.953594363,       -6.73206193,      -6.740441901,       3.323886144,       1.431686648,     -0.0513746751,       3.994173777,       3.289406759,       1.463539641,       3.651276649,       1.419969538,       3.186604923,        1.42384124,       3.175580312,       1.418161291,       3.114293471,       4.293760387,       4.156938312,       4.755572792,       3.942799102,     0.05579811719,     0.05312408732,      0.0547289311,     0.05364038979,    -0.04522840611,    -0.08579220102,    -0.08658759275,      0.2172915254,     -0.2176081999,      0.8127736893
         434,       -7.01373059,      -6.777490021,      -6.790184988,       3.323528532,       1.431656729,    -0.05185701879,       3.994542317,         3.2885522,        1.46346517,       3.650096801,       1.419862092,       3.188143018,       1.423991144,       3.174633544,       1.418071432,       3.114458245,       4.294328936,       4.157197012,       4.755185261,       3.942685298,     0.05579664669,     0.05312208209,     0.05473180783,     0.05363867932,    -0.04522901046,    -0.08579769577,    -0.08659037149,      0.2172892159,     -0.2176170777,      0.8124999627
         435,       -7.01688445,      -6.789434165,      -6.796133304,       3.323046652,       1.431659435,    -0.05222841824,       3.995035528,       3.287403323,        1.46346768,       3.648525932,       1.419865023,       3.190148129,        1.42400246,       3.173386156,       1.418065321,       3.114603491,       4.295054595,       4.157612547,       4.754706087,       3.942807109,     0.05579668775,     0.05312214042,     0.05473202255,     0.05363854645,    -0.04522927043,    -0.08580447514,    -0.08659477277,      0.2172893972,     -0.2176285183,      0.8118989776
         436,       -7.01590454,       -6.82832253,      -6.810003266,       3.322280448,       1.431730145,    -0.05210898183,       3.995641984,       3.285617267,        1.46362024,       3.646014331,       1.420101889,       3.193228119,       1.423732493,        3.17145648,       1.418233154,       3.114695135,        4.29579552,       4.158310546,       4.754010593,       3.943533002,     0.05579967866,     0.05312657651,     0.05472683274,     0.05364169895,    -0.04522867953,    -0.08581146128,    -0.08660216213,      0.2172947869,     -0.2176423029,      0.8104775912
         437,      -6.981290356,      -6.844868503,      -6.776496749,       3.321383577,       1.431784075,    -0.05181545822,       3.996195201,        3.28360522,       1.463728177,       3.643063641,        1.42028602,       3.196729459,       1.423533386,       3.169245218,       1.418359596,       3.114655025,       4.296362016,       4.159107058,       4.753167651,       3.944379743,     0.05580178497,     0.05313001845,     0.05472301108,     0.05364406079,    -0.04522705818,    -0.08581744672,    -0.08661075627,      0.2172988753,     -0.2176552612,      0.8087879087
         438,      -7.008328028,      -6.806317303,      -6.750381691,       3.320399608,       1.431815078,    -0.05193331029,        3.99698708,       3.281480244,       1.463781102,       3.639828781,        1.42038581,       3.200445822,        1.42344537,       3.166871686,       1.418420905,       3.114591441,       4.297223411,       4.160205987,       4.752214686,        3.94505377,     0.05580277968,     0.05313188342,     0.05472132421,     0.05364519255,    -0.04522503602,    -0.08582563707,    -0.08662231851,      0.2173011799,     -0.2176729916,      0.8071609162
         439,       -7.01865813,      -6.787347094,      -6.710992141,       3.319377007,       1.431827568,    -0.05159879757,        3.99760207,       3.279344194,       1.463792351,       3.636498463,       1.420416747,       3.204137309,       1.423445711,       3.164481394,       1.418428865,       3.114428534,       4.297648501,        4.16134969,       4.751204575,       3.946003272,     0.05580294638,     0.05313246167,     0.05472133421,     0.05364532009,    -0.04522224965,    -0.08582972388,    -0.08663449104,      0.2173020624,     -0.2176864646,      0.8052013023
         440,      -7.040015448,      -6.772565546,      -6.694276642,       3.318355663,       1.431826946,    -0.05166263769,       3.998395809,       3.277269638,       1.463776153,       3.633217011,       1.420402764,       3.207634821,       1.423500051,       3.162186514,       1.418401803,       3.114235168,       4.298301191,       4.162718171,       4.750182609,       3.946733172,     0.05580258569,     0.05313219905,     0.05472238073,     0.05364479017,    -0.04521909593,    -0.08583578154,    -0.08664877911,      0.2173019556,     -0.2177036566,      0.8034494374
         441,      -7.054607953,      -6.764136233,      -6.680188076,       3.317367362,       1.431817154,     -0.0514626774,       3.999067344,        3.27531221,       1.463741966,       3.630080407,       1.420361551,       3.210838813,        1.42358348,       3.160062029,       1.418353679,       3.113888733,       4.298728153,        4.16407927,       4.749184516,       3.947604666,     0.05580188722,     0.05313142603,     0.05472398537,      0.0536438666,     -0.0452149573,    -0.08583994371,     -0.0866631064,      0.2173011652,     -0.2177180074,      0.8015798497
         442,      -7.087148023,      -6.751926547,      -6.674176235,       3.316435365,       1.431801376,    -0.05162946306,       3.999892024,       3.273516698,       1.463696582,       3.627151294,       1.420303342,       3.213688474,       1.423683076,       3.158154383,       1.418293336,       3.113535427,       4.299538472,       4.165436634,       4.748236741,       3.948262561,     0.05580097681,     0.05313033544,     0.05472590097,     0.05364271698,    -0.04521064784,    -0.08584707822,    -0.08667744552,      0.2172999302,     -0.2177351716,      0.7999741797
         443,      -7.075245563,      -6.741245143,      -6.666901258,       3.315576907,       1.431781251,    -0.05146136218,       4.000564412,       3.271916341,       1.463643376,       3.624476376,       1.420232744,       3.216143528,       1.423792691,       3.156493211,       1.418225587,       3.113013788,       4.299937051,       4.166908537,       4.747358158,        3.94910305,     0.05579991801,     0.05312901394,     0.05472800959,     0.05364143155,    -0.04520534283,    -0.08585013255,    -0.08669286903,      0.2172983731,     -0.2177483444,      0.7982551086
         444,       -7.01960945,      -6.730151671,      -6.654245899,       3.314805884,       1.431757452,    -0.05148610851,       4.001266338,       3.270535379,        1.46358342,       3.622095304,       1.420151814,       3.218176049,       1.423909271,       3.155098656,       1.418153116,       3.112540279,       4.300345016,       4.168419932,       4.746563335,        3.94978023,     0.05579873382,     0.05312749934,      0.0547302517,     0.05364005977,     -0.0452002249,    -0.08585354088,    -0.08670860071,      0.2172965446,     -0.2177623665,      0.7967831057
         445,      -6.961748862,      -6.717063868,      -6.634517312,       3.314131819,       1.431731071,    -0.05119280194,       4.001791145,       3.269390962,       1.463518114,        3.62004012,       1.420062562,       3.219764039,       1.424031541,       3.153982133,       1.418078199,       3.111892984,       4.300289961,       4.170036996,        4.74586289,       3.950598343,      0.0557974524,     0.05312582875,     0.05473260252,     0.05363864405,    -0.04519414442,    -0.08585302628,    -0.08672522484,      0.2172945277,     -0.2177723955,      0.7952645469
         446,      -7.034823042,      -6.701729081,      -6.658424034,       3.313557778,       1.431703832,    -0.05144442176,        4.00251891,       3.268491945,       1.463449937,       3.618332433,       1.419967599,       3.220887797,       1.424158997,       3.153145511,       1.418003154,       3.111317316,       4.300805584,       4.171551325,       4.745261609,       3.951074488,     0.05579612169,     0.05312405123,     0.05473505272,     0.05363722834,    -0.04518843001,    -0.08585698899,    -0.08674079033,       0.217292454,     -0.2177862093,      0.7941871211
         447,      -7.194034334,      -6.703605491,      -6.669238766,       3.313078708,       1.431677854,    -0.05182283428,       4.003289505,       3.267836267,       1.463382359,       3.616981264,       1.419870008,        3.22152878,       1.424291219,       3.152580414,       1.417930314,       3.110589629,       4.301505932,       4.173057845,       4.744756562,       3.951466671,     0.05579481065,     0.05312222517,     0.05473759511,     0.05363585747,    -0.04518192811,    -0.08586196457,    -0.08675618437,      0.2172904884,     -0.2178000771,      0.7932898913
         448,      -7.083095096,      -6.700959271,      -6.682122971,       3.312692262,       1.431652315,    -0.05179518151,       4.003781913,       3.267419204,       1.463313818,       3.615993459,       1.419770998,       3.221681628,       1.424425286,       3.152280824,       1.417859764,       3.109921673,       4.301642072,       4.174417031,       4.744344578,       3.951986731,     0.05579349261,     0.05312037065,     0.05474017156,     0.05363453058,    -0.04517579135,    -0.08586183579,    -0.08677008453,      0.2172885654,     -0.2178077117,      0.7923578465
         449,      -7.023307496,      -6.698725237,      -6.673915587,       3.312391501,       1.431628941,    -0.05175825163,       4.004195214,       3.267235022,       1.463247837,       3.615363301,       1.419673485,       3.221343877,       1.424560021,       3.152232691,        1.41779313,       3.109188401,       4.301650929,       4.175737412,       4.744020442,       3.952436962,      0.0557922252,      0.0531185441,     0.05474276102,     0.05363327989,    -0.04516941317,    -0.08586118038,    -0.08678350801,      0.2172868102,     -0.2178141016,      0.7915834794
         450,      -7.128591245,      -6.690180955,      -6.703090118,        3.31217281,       1.431606733,    -0.05216882847,       4.004751305,       3.267275538,       1.463183768,       3.615084562,       1.419577961,        3.22052689,        1.42469193,       3.152424399,       1.417730121,       3.108482376,       4.302082546,       4.176975987,       4.743779543,       3.952582477,     0.05579099311,     0.05311675349,     0.05474529538,     0.05363209849,    -0.04516329306,    -0.08586398567,     -0.0867959855,      0.2172851405,     -0.2178232642,      0.7911970663
         451,      -7.137015998,      -6.703910337,      -6.718001178,       3.312020915,       1.431588889,    -0.05239947211,       4.005187214,       3.267520508,       1.463128997,       3.615135208,       1.419487348,        3.21923931,       1.424820653,       3.152828174,       1.417673426,       3.107779715,       4.302303716,        4.17813172,       4.743609804,       3.952787742,     0.05578993553,     0.05311505832,     0.05474777162,     0.05363104128,    -0.04515734982,    -0.08586416533,     -0.0868075211,      0.2172838068,     -0.2178290362,      0.7908220622
         452,      -7.030366469,      -6.708235413,      -6.711895011,       3.311942966,       1.431568564,    -0.05243512552,       4.005439475,       3.267955291,       1.463072441,       3.615517397,       1.419397461,       3.217524622,       1.424938504,       3.153441596,       1.417618897,          3.107079,       4.302236181,       4.179125308,        4.74351153,        3.95300435,     0.05578885678,      0.0531133719,     0.05475003494,      0.0536300221,    -0.04515158036,    -0.08586164087,    -0.08681734555,      0.2172822857,     -0.2178305668,      0.7905071804
         453,      -7.066045982,      -6.714692592,      -6.730621388,       3.311929208,       1.431551428,    -0.05251717722,       4.005653749,       3.268565562,       1.463025003,       3.616206717,       1.419313041,        3.21541029,       1.425047971,       3.154236228,       1.417570867,       3.106437007,       4.302156891,       4.180012008,       4.743480636,       3.953136571,     0.05578794789,     0.05311179174,     0.05475214033,     0.05362913066,    -0.04514633576,    -0.08585916182,    -0.08682599689,      0.2172810106,     -0.2178314945,      0.7903440649
         454,      -7.011714981,      -6.722065074,      -6.732103459,       3.311996059,       1.431529422,    -0.05228715734,       4.005608954,       3.269344464,       1.462972699,       3.617208827,       1.419228976,       3.212959355,       1.425141439,       3.155215599,       1.417524152,       3.105779186,       4.301597232,       4.180747685,        4.74352548,       3.953321796,     0.05578695542,     0.05311021175,     0.05475393288,      0.0536282592,    -0.04514122123,    -0.08585334762,    -0.08683304923,      0.2172793592,     -0.2178276181,      0.7902036841
         455,      -7.018332438,      -6.718888658,       -6.76006627,       3.312122499,       1.431513924,    -0.05259372599,       4.005776736,       3.270272302,       1.462936207,       3.618480467,       1.419153954,       3.210195012,        1.42522659,       3.156334292,       1.417486782,       3.105224416,       4.301687707,       4.181314633,       4.743636423,        3.95318301,     0.05578625122,     0.05310881005,     0.05475557295,     0.05362757345,    -0.04513689635,    -0.08585253237,    -0.08683840194,      0.2172782077,     -0.2178278307,      0.7904534132
         456,      -7.028042435,      -6.732663125,       -6.78318223,       3.312330282,       1.431491332,    -0.05272358679,       4.005783183,       3.271336469,       1.462890903,       3.620032035,       1.419079056,       3.207194962,       1.425292332,        3.15760365,       1.417449563,       3.104640162,       4.301590518,       4.181687802,       4.743821615,       3.953059596,      0.0557854011,     0.05310740063,      0.0547568318,     0.05362688204,    -0.04513265807,    -0.08585015506,    -0.08684180324,      0.2172765156,     -0.2178246164,      0.7907620183
         457,      -7.006705886,      -6.750113341,      -6.805482618,       3.312587346,       1.431478452,     -0.0529125789,        4.00576678,       3.272512737,       1.462866298,       3.621801351,       1.419017226,       3.203974587,       1.425351318,       3.158964906,        1.41742399,       3.104197173,       4.301514981,       4.181922738,       4.744065798,       3.952854201,     0.05578493409,     0.05310624833,     0.05475797097,     0.05362642264,    -0.04512942262,    -0.08584758557,    -0.08684376617,       0.217275576,     -0.2178207744,      0.7912115974
         458,      -6.955696931,      -6.768994394,      -6.765517546,       3.312930167,       1.431454107,    -0.05233047864,          4.005283,       3.273796047,       1.462823656,        3.62381145,       1.418954333,       3.200629741,       1.425387273,       3.160449996,       1.417395394,       3.103711676,       4.300436485,       4.182029146,       4.744384273,       3.952952522,     0.05578415676,     0.05310505924,     0.05475865375,     0.05362589085,    -0.04512623491,    -0.08583707061,    -0.08684437625,      0.2172737606,     -0.2178076818,      0.7914317518
         459,       -6.96188731,      -6.765187887,      -6.738404572,       3.313312924,       1.431444279,    -0.05214093291,       4.004939456,       3.275166883,       1.462809004,       3.625974525,       1.418909728,       3.197158394,       1.425420217,       3.161982738,       1.417381327,       3.103393325,       4.299737536,       4.182027286,       4.744757203,       3.952798523,     0.05578388045,     0.05310423086,     0.05475929361,     0.05362565043,    -0.04512419392,    -0.08583013341,    -0.08684382146,      0.2172730553,     -0.2177981488,      0.7919586804
         460,      -6.910902377,      -6.793010809,      -6.740461823,       3.313763965,       1.431424475,    -0.05180287299,       4.004454003,       3.276603518,       1.462778779,       3.628306437,       1.418865878,       3.193652218,       1.425431086,       3.163590924,       1.417364915,       3.103023116,       4.298805105,       4.181933725,        4.74518844,        3.95265113,     0.05578334867,     0.05310340039,     0.05475949616,     0.05362535038,    -0.04512213811,    -0.08582182411,    -0.08684226131,      0.2172715956,     -0.2177862235,      0.7925373104
         461,      -6.916746467,      -6.789432422,      -6.764856318,       3.314241908,       1.431417648,    -0.05234521351,       4.004361977,       3.278084918,       1.462773459,       3.630723974,       1.418839884,       3.190116141,       1.425437707,       3.165206219,       1.417361708,       3.102840686,       4.298984219,       4.181618227,       4.745659557,       3.952016764,     0.05578326903,     0.05310291968,     0.05475962941,     0.05362531359,    -0.04512133756,    -0.08582231811,    -0.08683858974,      0.2172711317,     -0.2177822454,      0.7936427928
         462,      -6.962385795,      -6.788826397,      -6.769634968,       3.314781533,       1.431399644,    -0.05275676382,       4.004149412,       3.279600811,       1.462749821,       3.633246371,       1.418814407,       3.186645187,       1.425421735,       3.166863801,       1.417354937,       3.102595476,       4.299032121,       4.181168326,       4.746181177,       3.951392648,     0.05578287341,     0.05310243088,      0.0547593139,     0.05362519208,    -0.04512046016,    -0.08582171964,    -0.08683358644,      0.2172698103,     -0.2177757662,      0.7947885296
         463,      -6.951461295,      -6.807355386,      -6.808182131,       3.315329564,       1.431398279,    -0.05285578442,       4.003774737,       3.281125798,       1.462757803,       3.635775701,       1.418809279,       3.183229104,       1.425404713,       3.168481882,       1.417363457,       3.102550781,       4.298727121,       4.180585275,       4.746727842,       3.950918953,     0.05578304349,     0.05310234343,     0.05475899465,     0.05362537707,    -0.04512088052,    -0.08581738064,    -0.08682727655,      0.2172697586,     -0.2177655377,      0.7958088897
         464,      -6.859781989,      -6.823713831,      -6.733383016,       3.315925518,       1.431383841,    -0.05236311799,       4.003046903,       3.282643668,       1.462744621,       3.638341584,       1.418802706,        3.17996873,       1.425364036,       3.170104827,        1.41736673,       3.102431727,        4.29769782,       4.179888863,        4.74730936,       3.950683785,     0.05578284963,     0.05310220834,     0.05475820385,     0.05362544241,    -0.04512113584,    -0.08580793221,    -0.08681985781,      0.2172687042,     -0.2177489259,      0.7966255748
         465,      -6.852640695,      -6.789934935,       -6.70558063,       3.316527279,       1.431383544,    -0.05221552559,       4.002469163,       3.284144315,       1.462758415,       3.640857067,        1.41881446,       3.176859482,       1.425321346,       3.171663443,       1.417383015,       3.102520053,        4.29698219,       4.179154231,       4.747910823,       3.950253637,     0.05578311934,     0.05310243385,     0.05475738813,     0.05362576812,    -0.04512271862,     -0.0858018414,    -0.08681203556,      0.2172687094,     -0.2177365956,      0.7976571857
         466,      -6.851815845,        -6.8035352,      -6.735051956,       3.317155943,       1.431375781,     -0.0523233965,       4.002014871,       3.285604759,       1.462761358,       3.643331137,       1.418827989,       3.173977048,       1.425260455,       3.173180799,       1.417397229,       3.102525183,         4.2966639,       4.178368518,       4.748531724,       3.949691474,     0.05578320015,     0.05310267964,     0.05475621207,     0.05362604072,    -0.04512403281,    -0.08579852902,    -0.08680369875,      0.2172681326,     -0.2177262606,      0.7988402495
         467,      -6.953380628,      -6.783771835,      -6.702910287,       3.317764181,       1.431382241,    -0.05307963084,       4.001867141,        3.28699312,       1.462792136,       3.645681865,        1.41885853,       3.171312549,        1.42519868,       3.174588717,       1.417424015,       3.102739612,       4.297115625,       4.177474849,       4.749146422,       3.948787511,     0.05578378382,     0.05310326076,     0.05475503245,     0.05362656459,    -0.04512662617,     -0.0858017389,    -0.08679435997,      0.2172686416,      -0.217722725,      0.8003589114
         468,      -6.924659677,      -6.792005138,      -6.718986437,        3.31838738,       1.431376985,    -0.05283116294,       4.001241737,       3.288294849,       1.462803783,       3.647937904,       1.418887152,       3.168951433,       1.425117282,       3.175929889,       1.417445263,       3.102857296,       4.296551701,       4.176466929,       4.749764365,       3.948410574,     0.05578404189,     0.05310378742,     0.05475346034,     0.05362696492,     -0.0451288291,    -0.08579561854,    -0.08678396456,      0.2172682546,     -0.2177084122,      0.8013537908
         469,      -6.811615276,      -6.769757325,      -6.646608129,       3.318985802,        1.43138481,    -0.05256761557,       4.000593607,       3.289500613,       1.462839685,       3.650022726,       1.418931662,       3.166878392,       1.425036835,       3.177144681,       1.417477454,       3.103183068,       4.295829212,       4.175465165,       4.750370612,       3.948025992,      0.0557847256,     0.05310462779,     0.05475191949,     0.05362758535,    -0.04513227236,    -0.08578890968,    -0.08677360946,      0.2172688582,     -0.2176947915,      0.8023446204
         470,      -6.784503555,      -6.727701496,      -6.592119902,       3.319416421,       1.431411307,    -0.05184763461,       3.999972469,       3.290305199,       1.462902609,       3.651437173,       1.419050647,       3.165567624,        1.42489404,       3.177972443,       1.417547103,       3.103292586,        4.29491884,       4.174807024,       4.750827728,       3.948124834,      0.0557859644,     0.05310685118,     0.05474916969,     0.05362890166,    -0.04513411486,    -0.08578181382,    -0.08676670444,      0.2172708869,     -0.2176826331,      0.8027028938
         471,      -6.884660038,      -6.751108869,      -6.645031005,       3.319676782,       1.431445262,    -0.05192986156,       3.999845373,       3.290801275,       1.462970927,       3.652285789,       1.419165338,       3.164775414,       1.424781835,       3.178464159,       1.417614353,       3.103460268,       4.294908168,       4.174437426,       4.751122044,       3.947915511,     0.05578729082,     0.05310900356,      0.0547470192,     0.05363018058,    -0.04513585489,    -0.08578181844,    -0.08676274012,      0.2172734942,     -0.2176804134,      0.8032065326
         472,      -7.059324668,      -6.837963278,      -6.755178132,       3.319829667,       1.431467323,    -0.05215547239,       3.999867267,       3.291081902,       1.463015082,       3.652775246,       1.419242298,       3.164332684,       1.424706082,       3.178748403,        1.41765877,       3.103572915,       4.295101316,        4.17425298,        4.75129699,       3.947711795,     0.05578815356,     0.05311044253,     0.05474556484,     0.05363102089,    -0.04513696907,    -0.08578341965,    -0.08676068683,      0.2172751818,     -0.2176810756,      0.8035851946
         473,       -7.17260536,      -6.864059286,      -6.787177217,       3.320028346,       1.431487079,    -0.05253223782,       3.999938161,       3.291441891,       1.463055946,       3.653398964,       1.419314225,       3.163785713,        1.42463209,       3.179109524,       1.417700457,       3.103721465,       4.295521407,       4.173949097,       4.751515425,       3.947405924,     0.05578895261,     0.05311178702,      0.0547441452,     0.05363180912,    -0.04513849785,     -0.0857867935,    -0.08675740141,       0.217276694,     -0.2176826928,      0.8041095018
         474,      -7.199827671,      -6.848852604,      -6.786557696,       3.320284459,       1.431488846,    -0.05308756705,       3.999986959,       3.291883993,       1.463067487,       3.654154292,       1.419335661,       3.163188406,       1.424593864,       3.179545025,       1.417713328,       3.103949255,       4.295986925,       4.173512558,       4.751773305,       3.946899392,     0.05578916975,      0.0531121857,     0.05474341026,      0.0536320502,    -0.04514069211,    -0.08579032587,    -0.08675278277,      0.2172768159,     -0.2176838007,       0.804873913
         475,      -7.076692359,      -6.856473714,      -6.786221032,       3.320672853,       1.431455634,    -0.05339175375,       3.999682884,       3.292483732,        1.46303033,       3.655175571,       1.419268018,       3.162559731,       1.424603417,       3.180131087,       1.417674658,       3.104258545,       4.295921088,       4.172705925,       4.752128486,        3.94629113,     0.05578841251,     0.05311091496,     0.05474358992,     0.05363131178,    -0.04514373059,    -0.08578896084,    -0.08674467452,      0.2172742292,      -0.217677366,      0.8058373563
         476,      -6.849279746,      -6.846932088,      -6.688012524,       3.321116775,       1.431431366,    -0.05299352755,       3.999025529,       3.293096961,       1.463010979,       3.656223996,       1.419227572,       3.162090268,       1.424589615,        3.18073508,       1.417650542,       3.104609418,       4.294989654,       4.171873904,       4.752548141,       3.946032001,     0.05578798502,     0.05311015829,     0.05474331977,      0.0536308504,    -0.04514714936,    -0.08578108032,    -0.08673622397,      0.2172723135,     -0.2176644536,      0.8065161401
         477,      -6.815606091,      -6.780160871,      -6.646296287,       3.321444818,        1.43144628,    -0.05222210138,       3.998422127,       3.293529189,       1.463038923,       3.656956671,        1.41927018,       3.161820543,       1.424555596,        3.18115868,       1.417674343,       3.104845711,       4.294092254,       4.171186391,       4.752891098,       3.946200025,     0.05578848676,     0.05311096187,     0.05474266604,     0.05363130112,     -0.0451496155,    -0.08577434354,    -0.08672928156,      0.2172734158,     -0.2176532406,       0.806691073
         478,         -6.917947,      -6.793400161,      -6.716631517,        3.32165281,       1.431468256,    -0.05225650086,       3.998298803,       3.293797857,       1.463072072,       3.657409613,       1.419323184,       3.161670996,       1.424528259,       3.181419934,        1.41770424,       3.105010606,       4.294078305,       4.170829287,       4.753121066,       3.946042302,     0.05578910902,     0.05311195801,     0.05474214272,     0.05363186733,    -0.04515130974,    -0.08577448587,    -0.08672552832,      0.2172750771,     -0.2176513239,      0.8070787637
